Puzzle,Solution,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
006080000580300061704100000000000458000000000603000000000570090100040800075098100,216987534589324761734165289921736458857419623643852917468571392192643875375298146,26,46,9,0,0,0,0,0,0,Easy,
046009500900050307000060040000000050058000034000008000030082000500300700760000000,346279518921854367875163249697431852258697134413528976134782695589346721762915483,24,27,30,0,0,0,0,0,0,Easy,
000000500400510087070390104004180700009004000051000000500702000017030005000000008,186247539493516287275398164364185792829674351751923846548762913617839425932451678,27,37,17,2,0,0,0,0,0,Intermediate,
004000800067003040800410000000002073010006900000030001370000009200008300000000016,154967832967283145832415697685192473413756928729834561376541289291678354548329716,25,43,13,0,0,0,0,0,0,Easy,
854129000130054000000000000020000000000030057700900000010000000003270000240503910,854129763136754829972368541325817694489632157761945238518496372693271485247583916,26,42,13,1,0,0,0,0,0,Intermediate,
008407000000003000000020000420500080069000053000060407000002070006095028000640000,918457362652983741734126895427531986169874253583269417895312674346795128271648539,25,52,16,0,1,2,0,5,4,Expert,
900780200040000000500029600000090050000000016000107900000070029000000000006801700,963785241742613598518429673621398457879254316435167982384576129157932864296841735,23,37,21,0,0,0,0,0,0,Easy,
000016000010000004007050000400900100000030042365004900040002061006000290000067000,954716823613289754827453619482975136179638542365124978748592361536841297291367485,26,40,14,3,0,1,1,1,0,Expert,
008340050300690047004700800000000530006000000500070010005100090000009080490500076,768342951351698247924751863279816534146935728583274619835167492617429385492583176,28,40,13,0,0,0,0,0,0,Easy,
030000000000080070010063520020930806000000730900008002002050000006002090175000000,238517964654289371719463528527934816841625739963178452492351687386742195175896243,26,57,11,2,0,2,0,4,2,Expert,
029000500060000071805000000000000000730006002900200100057620003000507000000130006,129763548364895271875412369582341697731956482946278135457629813613587924298134756,25,45,11,0,0,0,0,0,0,Easy,
800009060006540390070620500005000700040900000000000000900080002260000050000700003,853179264126548397479623581615834729742916835398257146931485672267391458584762913,24,44,13,0,0,0,0,0,0,Easy,
010000500070209000403008020000005200000000000508032000049000751000700903050900400,912346578875219346463578129736185294124697835598432617649823751281754963357961482,26,42,13,2,0,1,0,0,0,Intermediate,
300000250000002400080003060000000307000700020600000140000000500020038704800140000,349671258165892473782453961214586397953714826678329145431267589526938714897145632,24,53,4,0,0,0,0,0,0,Easy,
865000700000000200304000000270000300001003500000027410032760800500001060080002000,865294731719356284324178659278415396491683527653927418132769845547831962986542173,27,49,5,0,0,0,0,0,0,Easy,
000000280005960000480052000000807040000030520000000003300420700002700009000009800,639174285275968314481352697523897146947631528816245973398426751152783469764519832,25,51,5,0,0,0,0,0,0,Easy,
300000060070040000400008031000001700000000080000600000040500096807090003600100005,385912467176345928492768531964831752513427689728659314241573896857296143639184275,23,49,9,0,0,0,0,0,0,Easy,
010000903800050004000400800060900470089503060007060000000600000070190000000085000,714826953832759614596431827263918475489573261157264389925647138378192546641385792,25,44,12,1,0,0,0,0,0,Intermediate,
300000000800000020400730100002000400900000007700000032208400090130096080006008000,325814976817965324469732158652387419943521867781649532278453691134296785596178243,25,48,8,0,0,0,0,0,0,Easy,
000681000010009052000000000060970000000000605200000800054208901090714000000000020,725681349816439752439527168568973214971842635243156897354268971692714583187395426,25,49,7,0,0,0,0,0,0,Easy,
000800000400013907200479000020000005800005004075100023090700000180000000000302008,719856342458213967263479581624937815831625794975148623392781456187564239546392178,27,51,12,3,0,0,0,2,2,Expert,
000000206000309001000800000002080000603012000001006900000200004030091002006004070,378145296254369781169827435542983617693712548781456923915278364437691852826534179,24,48,14,3,0,1,0,2,2,Expert,
000008000890061504000050600400000309000000010007600400040905106000000035108000000,265438791893761524714259683481527369536894217927613458342985176679142835158376942,25,68,27,2,1,1,0,6,4,Expert,
002003000400000000000080000500302809300540027007810030010020085003000001008100400,872493156435261978196785243564372819381549627927816534719624385243958761658137492,27,52,21,1,0,2,0,3,2,Expert,
600809400000000258000035000038000000000693000000040010060500002400000895000000060,675829431193476258824135976938751624241693587756248319369587142417362895582914763,24,39,18,0,0,0,0,0,0,Easy,
001500006000710200000400078000246000800000000234000000010000705705080000400000060,371528496648719253529463178157246839896371524234895617912634785765982341483157962,24,33,24,1,0,0,0,0,0,Intermediate,
000602003000100506000058000003000000800003020100295000080060000000007600905000082,459672813278134596631958247523486971896713425147295368782569134314827659965341782,24,36,21,0,0,0,0,0,0,Easy,
180000000000008379020000000010000000007300600800005002000200500905087200030500008,189673425654128379723954861312846957597312684846795132478231596965487213231569748,24,35,22,0,0,0,0,0,0,Easy,
104000002000000708080000640708006000500104000300078000000085020001063800000700300,164897532235641798987352641718926453526134987349578216673485129491263875852719364,26,25,30,0,0,0,0,0,0,Easy,
000209500000000098006700000000004000004657001060000800080070010000500680205406700,138249567427365198956718243371824956894657321562193874683972415749531682215486739,26,47,8,0,0,0,0,0,0,Easy,
150030000090407610004080000081500003400801700007090000509000300608000000000000000,156239874893457612724186935981572463435861729267394581519728346648913257372645198,25,47,9,0,0,0,0,0,0,Easy,
000010060502708900010000082087001300900032607000060008000000000805000000090006000,378219564562748931419653782687491325951832647243567198126385479835974216794126853,25,48,17,3,0,1,0,2,2,Expert,
030007020000052007000000000000090600065700030780000002420080000000070509500304006,638947125194852367257631894342195678965728431781463952426589713813276549579314286,25,40,16,0,0,0,0,0,0,Easy,
000060070508000000009000040004090060000008003003050190000500610800900004060700900,432861579518479326679235841154397268796128453283654197947583612825916734361742985,24,39,17,5,1,3,1,1,0,Expert,
900030200100000705060050000000095000000004060000060900076040300305002091001000020,954837216138926745762451839647395182829714563513268974276149358385672491491583627,25,49,17,2,0,1,0,4,6,Expert,
000000820002030019000005706001000000038527000720081300200070000000000001605090000,157946823462738519389215746541369287938527164726481395293174658874652931615893472,26,47,7,1,0,2,0,1,0,Expert,
060000000091000000000000800080309700700050300102680590000000600056100970007900038,568493217291876453374512869685349721749251386132687594913728645856134972427965138,27,60,5,1,0,0,0,2,2,Expert,
400800005007050000000203080902000000003070000000090500350904000000005006809600003,431867925287159634695243187942516378513478269768392541356984712124735896879621453,24,34,23,0,0,0,0,0,0,Easy,
800000000047000000000409068000030000250090000478200000005000307060370000000520900,896712453547683291321459768619834572253197684478265139185946327962371845734528916,24,50,7,0,0,0,0,0,0,Easy,
210030050090208070083000400000000020050000100000003008500720090402000005000000000,214637859695248371783915462341856927857492136926173548538721694462389715179564283,23,55,3,0,0,0,0,0,0,Easy,
630008050000100000008000900150360000894000100003000700506710000980003000000000009,639478251725196483418532967157364892894257136263981745546719328981623574372845619,25,36,20,0,0,0,0,0,0,Easy,
400036500000000009020900040000000603000000190090000070600090010001043060300200005,479836521865124739123957846218479653734685192596312478652798314981543267347261985,24,31,26,0,0,0,0,0,0,Easy,
201700000004501000060084000800006000500900080000045790000000600190200000005000010,251769438384521967967384521879136245543972186612845793728413659196258374435697812,24,52,5,0,0,0,0,0,0,Easy,
650800702400100008000002050000000100570060204900074065001600000000020000006000007,653849712427156398189732456364285179578961234912374865841697523795423681236518947,26,35,20,0,0,0,0,0,0,Easy,
026800000007000000001592000900000802700005000060010470008000700000420006040170080,526837194397641528481592637953764812714285963862319475238956741179428356645173289,26,36,19,0,0,0,0,0,0,Easy,
800000216000400000000702005061008004009000007200000060040000000918004070000200500,874935216125486739693712485361578924489623157257149863542867391918354672736291548,24,57,18,3,1,2,1,4,2,Expert,
701090400300000000009000000800105004000000951000002080500801007020000003080003040,761598432348216579259437618893165724672384951415972386536841297124759863987623145,24,41,16,0,0,0,0,0,0,Easy,
001090700043008100900001604000000801000300000008070000180020000200640000700009206,821496735643758192957231684372965841419382567568174923186523479295647318734819256,26,38,17,0,0,0,0,0,0,Easy,
000016050000000180003000007000100300030720000706040001000008020402000005500004008,897416253254397186613582947948165372135729864726843591371658429482971635569234718,24,37,20,0,0,0,0,0,0,Easy,
094000300000007000700090650000200090005000010000043700030050920009030060001026005,294615378156387249783492651847261593365879412912543786638154927529738164471926835,26,39,16,0,0,0,0,0,0,Easy,
300062058000000460000003070000000004206000030030000000083006005004005900500027000,347962158952781463618543279875239614296154837431678592183496725724315986569827341,24,40,16,1,0,1,0,1,0,Expert,
080043160060800500300006009000402000501000000002000000200004000040950800008300005,985243167164879532327516489876492351531768294492135678259684713743951826618327945,25,42,14,0,0,0,0,0,0,Easy,
000000650860400009040000710000140060000000107000695002000206000900000000010800475,129783654867451329345962718298147563456328197731695842584276931973514286612839475,26,43,16,1,0,0,0,4,2,Expert,
500000000014030000760400009000000300005300076000760408007000630000010800000000957,592876143814539762763421589678142395145398276239765418987254631356917824421683957,25,32,23,0,0,0,0,1,0,Expert,
000306100000001000000580960900008500823000000000060200480000003052000000396000050,548396172679421385231587964964238517823715496715964238487159623152673849396842751,25,59,17,2,1,1,0,4,2,Expert,
400890000750004000000017060064100020080900751090208040002000000078000006000600800,436892517751364289829517364564173928283946751197258643612789435378425196945631872,28,53,0,0,0,0,0,0,0,Simple,
030000000009040005540300090010060030050430710000019052000902400000000000007000000,831596247279841365546327198718265934952438716364719852683952471425173689197684523,24,47,10,0,0,0,0,0,0,Easy,
405000002000400900230900700000006000000070369500000070000520080004630200000087000,495763812687412935231958746973846521148275369526391478769524183814639257352187694,25,49,7,0,0,0,0,0,0,Easy,
028060000009001000700930050070600800100098003000000702000300070060000000800000090,528467931639851427714932658375624819142798563986513742491385276267149385853276194,23,43,15,0,0,0,0,0,0,Easy,
001805000060300000980006015257000001100090006000000000700000060039008700000000002,371845629562319847984276315257683491143792586896451273725934168639128754418567932,24,45,12,0,0,0,0,0,0,Easy,
